,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
1438,2022-11-06 13:49:11.220498,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1439,2022-11-06 13:49:11.234613,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1440,2022-11-06 13:49:11.703091,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1441,2022-11-06 13:49:11.717658,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1442,2022-11-06 13:49:11.733564,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1443,2022-11-06 13:49:11.747920,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1444,2022-11-06 13:49:11.763988,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1445,2022-11-06 13:49:11.786663,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1446,2022-11-06 13:49:11.799735,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1447,2022-11-06 13:49:11.819569,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1448,2022-11-06 13:49:11.836121,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1449,2022-11-06 13:49:11.856319,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1450,2022-11-06 13:49:12.483694,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1451,2022-11-06 13:49:12.497769,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1452,2022-11-06 13:49:12.511302,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
